system:index,B11_median,B12_median,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8A_median,B8_median,B9_median,cloud_cover,clouds_count,date,lat,lon,product_id,sensor,shadows_count,site_no,solar_az,solar_zen,water_median,.geo
20200723T061629_20200723T061632_T45WVT_1,96.0,72.99999999999999,1220.0,353,869.0,590.0000000000001,385.00000000000006,334.0,289.0,281.0,216.0,231.0,84.00000000000001,16.655,353,2020-07-23,69.37340000000002,86.12130000000002,S2B_MSIL1C_20200723T061629_N0209_R034_T45WVT_20200723T081410,Sentinel-2B,353,Yenisey,178.87558371505,49.8526230790069,0.7192183747411581,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200723T070631_20200723T070644_T41WPP_0,150.00000000000003,104.99999999999997,1269.0,350,895.0000000000001,615.0,462.0,461.0,425.0,424.0,371.0,370.0,178.0,11.5232,350,2020-07-23,66.63000000000001,66.6,S2A_MSIL1C_20200723T070631_N0209_R106_T41WPP_20200723T092041,Sentinel-2A,350,Ob,170.38420281226,46.4857844028935,0.6073300546875455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200723T221541_20200723T221537_T03VXJ_4,40.0,24.000000000000004,1369.0,342,1149.9999999999998,1062.0,1040.0,995.9999999999999,743.0000000000001,757.0,530.9999999999999,621.0,106.0,10.4854,342,2020-07-23,61.93,-162.88,S2A_MSIL1C_20200723T221541_N0209_R115_T03VXJ_20200723T235114,Sentinel-2A,342,Yukon,167.342293737305,42.3586752659323,0.9275861211342387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200725T060641_20200725T060637_T44WPC_1,58.0,34.0,1248.0,35,873.0,589.0,375.0,327.0,298.0,278.0,215.0,233.0,80.0,5.5542,35,2020-07-25,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200725T060641_N0209_R134_T44WPC_20200725T081333,Sentinel-2A,35,Yenisey,174.846695183943,50.297224047039,0.8207109570503235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200725T060641_20200725T060637_T45WVS_1,57.0,38.0,1247.0,5,869.0,594.0,373.0,330.0,296.0,275.0,207.0,234.0,82.0,14.5578,5,2020-07-25,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200725T060641_N0209_R134_T45WVS_20200725T081333,Sentinel-2A,5,Yenisey,175.907490636307,49.4198721533039,0.8248847723007202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200725T060641_20200725T060637_T45WVT_1,57.0,38.0,1247.0,5,869.0,594.0,373.0,330.0,297.0,274.0,206.0,234.0,80.0,6.001,5,2020-07-25,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200725T060641_N0209_R134_T45WVT_20200725T081333,Sentinel-2A,5,Yenisey,175.83219805904,50.3164353152132,0.8248847723007202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200726T062629_20200726T062630_T45WVS_1,147.99999999999997,134.0,1233.0,353,906.9999999999999,639.0,450.99999999999994,404.99999999999994,371.00000000000006,360.99999999999994,312.0,302.0,109.99999999999996,22.1851,353,2020-07-26,69.37340000000002,86.12130000000002,S2B_MSIL1C_20200726T062629_N0209_R077_T45WVS_20200726T083628,Sentinel-2B,353,Yenisey,182.07493205843,49.6124749456608,0.6235126455624899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200726T222541_20200726T222759_T03VXJ_4,46.0,22.0,1298.0,342,1091.0,1022.0,998.0,956.0,763.0,783.0,569.0,638.0,95.0,6.3492,342,2020-07-26,61.93,-162.88,S2A_MSIL1C_20200726T222541_N0209_R015_T03VXJ_20200727T002127,Sentinel-2A,342,Yukon,170.889566666304,42.7919553571113,0.9144829362630844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200728T011701_20200728T011658_T57WWS_3,833.0,871.0,1663.0,34,1321.0,1133.0,988.0,972.0,932.0,972.0,956.0,909.0,422.0,22.6763,34,2020-07-28,68.75,161.3,S2A_MSIL1C_20200728T011701_N0209_R031_T57WWS_20200728T030720,Sentinel-2A,34,Kolyma,177.752756456514,50.0199274668321,0.15065822005271912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200730T033541_20200730T033541_T51WWQ_2,117.66513936617031,96.35181236673772,1178.666569809676,277,882.2276785714286,708.7319034852546,581.4562558795861,537.015625,377.55763427881715,373.48990825688077,277.750229147571,305.2718363868768,98.42609540779137,0.0,277,2020-07-30,66.76905,123.39458,S2A_MSIL1C_20200730T033541_N0500_R061_T51WWQ_20230324T174900,Sentinel-2A,277,Lena,176.800989554473,48.7412066692533,0.7050653774754182,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200731T071619_20200731T071746_T41WPP_0,31.0,14.0,1203.0000000000002,350,826.0,541.0,383.0,363.0,286.00000000000006,271.0,198.0,216.00000000000003,70.0,6.4308,350,2020-07-31,66.63000000000001,66.6,S2B_MSIL1C_20200731T071619_N0209_R006_T41WPP_20200731T093100,Sentinel-2B,350,Ob,173.760306013133,48.1757069809328,0.8908763912073367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200731T071619_20200731T071746_T41WPQ_0,30.999999999999996,14.0,1202.9999999999998,350,826.0,541.0,383.0,363.0,286.0,271.0,198.0,216.00000000000003,70.0,14.9696,350,2020-07-31,66.63000000000001,66.6,S2B_MSIL1C_20200731T071619_N0209_R006_T41WPQ_20200731T093100,Sentinel-2B,350,Ob,173.929752165956,49.0627088923389,0.8908568974903653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200731T204019_20200731T204021_T08WNV_5,128.63888888888889,56.48924471881933,1694.0000000000002,348,1391.0,1189.0,1076.5656420826238,1042.0,940.5830475257227,976.2646041506534,782.4730744125327,806.5965098957224,150.00000000000006,0.0,348,2020-07-31,67.45,-133.74,S2B_MSIL1C_20200731T204019_N0500_R014_T08WNV_20230329T203346,Sentinel-2B,348,Mackenzie,175.315163650092,49.1977986329456,0.8038208265088181,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801T032539_20200801T032539_T51WWQ_2,57.88195222097798,37.115921008590874,1228.6756412974348,311,882.3321861439473,637.1453744493392,445.5592279855247,393.37282361847076,285.69199717428603,274.7275377340157,187.88210044355418,221.7568214456678,70.54303393962121,0.0,311,2020-08-01,66.76905,123.39458,S2B_MSIL1C_20200801T032539_N0500_R018_T51WWQ_20230319T172851,Sentinel-2B,311,Lena,173.707001340419,49.3162649957822,0.8305102953749889,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802T034541_20200802T034540_T51WWQ_2,101.33192962755008,81.62156412220237,1109.28287187535,340,818.4481628832202,622.6321269211701,469.39080007863186,425.98688155922036,313.71196557468073,297.21079308288614,225.46746596727866,249.52889604580426,85.46575420913986,0.0,340,2020-08-02,66.76905,123.39458,S2A_MSIL1C_20200802T034541_N0500_R104_T51WWQ_20230319T200452,Sentinel-2A,340,Lena,180.004160606618,49.4688563992,0.7169365362667115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802T070631_20200802T070627_T41WPP_0,41.99999999999999,21.999999999999996,1316.0,350,913.0000000000001,600.0,422.00000000000006,401.99999999999994,327.0,311.0,237.0,251.0,71.99999999999999,0.960700242900734,350,2020-08-02,66.63000000000001,66.6,S2A_MSIL1C_20200802T070631_N0500_R106_T41WPP_20230315T165742,Sentinel-2A,350,Ob,170.694195073715,48.8154414045023,0.8699526389439901,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802T070631_20200802T070627_T41WPQ_0,42.0,21.999999999999996,1317.0000000000002,350,913.0000000000001,600.0,421.99999999999994,401.99999999999994,328.00000000000006,311.00000000000006,237.0,249.99999999999997,72.00000000000001,13.947,350,2020-08-02,66.63000000000001,66.6,S2A_MSIL1C_20200802T070631_N0209_R106_T41WPQ_20200802T081737,Sentinel-2A,350,Ob,170.899341979864,49.6947137464393,0.8692945241928101,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802T221541_20200802T221613_T03VXJ_4,68.0,30.999999999999996,1598.0,278,1385.0,1288.0,1260.0,1208.0,1044.0,1084.0,840.0000000000001,889.0,123.0,33.4525,278,2020-08-02,61.93,-162.88,S2A_MSIL1C_20200802T221541_N0209_R115_T03VXJ_20200802T234836,Sentinel-2A,278,Yukon,167.827559609958,44.7085711724331,0.9001096678992448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200803T205029_20200803T205024_T08WNV_5,39.00000000000001,18.999999999999996,1283.0,348,1052.0,940.0,902.0,831.0000000000001,582.0000000000001,592.0,406.0,468.0,70.99999999999999,7.6907,348,2020-08-03,67.45,-133.74,S2B_MSIL1C_20200803T205029_N0209_R057_T08WNV_20200803T223207,Sentinel-2B,348,Mackenzie,178.531848916815,49.9244161134315,0.9201985001564026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200804T033539_20200804T033538_T51WWQ_2,202.0,115.0,1779.0,344,1417.9999999999998,1127.0,891.9999999999999,831.9999999999999,760.9999999999999,756.0,633.9999999999999,633.0,163.0,0.0294425035086148,344,2020-08-04,66.76905,123.39458,S2B_MSIL1C_20200804T033539_N0500_R061_T51WWQ_20230316T140904,Sentinel-2B,344,Lena,176.93642572855,50.0187761765855,0.6954631512680798,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200805T071621_20200805T071623_T41WPP_0,55.99999999999999,36.99999999999999,1289.0,153,902.0000000000001,594.0,427.0,401.99999999999994,327.99999999999994,309.0,231.99999999999997,251.0,78.0,31.8111,153,2020-08-05,66.63000000000001,66.6,S2A_MSIL1C_20200805T071621_N0209_R006_T41WPP_20200805T083902,Sentinel-2A,153,Ob,173.986791165263,49.4763517712066,0.8264827346234502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T032541_20200806T032543_T51WWQ_2,74.59431673789997,38.529390052597584,1512.0,351,1135.0,868.0,649.0,589.0,484.99999999999994,465.0,358.4469203805709,380.0,86.99999999999999,1.93469497446923,351,2020-08-06,66.76905,123.39458,S2A_MSIL1C_20200806T032541_N0500_R018_T51WWQ_20230316T050407,Sentinel-2A,351,Lena,173.941515988109,50.6363110644725,0.840759055161303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807T061641_20200807T061636_T45WVS_1,68.0,44.0,1372.0,73,951.0,623.0,390.0,337.0,323.0,306.0,242.0,252.0,71.0,18.1818,73,2020-08-07,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200807T061641_N0209_R034_T45WVS_20200807T074801,Sentinel-2A,73,Yenisey,179.274383406281,52.6451227307507,0.8008784651756287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807T070629_20200807T070801_T41WPP_0,838.0,649.0,1733.0,10,1359.0,1060.0,885.0,879.0,951.0,1001.0,988.0,1017.0,419.0,10.2188,10,2020-08-07,66.63000000000001,66.6,S2B_MSIL1C_20200807T070629_N0209_R106_T41WPP_20200807T081929,Sentinel-2B,10,Ob,170.960463362489,50.1579636148137,0.11835876107215881,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807T070629_20200807T070801_T41WPQ_0,838.0,649.0,1733.0,10,1359.0,1060.0,885.0,879.0,951.0,1001.0,988.0,1017.0,419.0,37.3386,10,2020-08-07,66.63000000000001,66.6,S2B_MSIL1C_20200807T070629_N0209_R106_T41WPQ_20200807T081929,Sentinel-2B,10,Ob,171.156966748596,51.0380083132056,0.11835876107215881,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200812T070631_20200812T071047_T41WPP_0,35.99999999999999,25.0,1322.0,350,916.0,612.0000000000001,448.00000000000006,431.0,301.0,279.99999999999994,198.0,223.99999999999997,75.00000000000001,7.4033,350,2020-08-12,66.63000000000001,66.6,S2A_MSIL1C_20200812T070631_N0209_R106_T41WPP_20200812T092017,Sentinel-2A,350,Ob,171.329787162342,51.6046933818131,0.8878584320576776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200812T070631_20200812T071047_T41WPQ_0,35.99999999999999,25.0,1322.0,350,916.0,612.0000000000001,448.00000000000006,431.0,301.0,279.99999999999994,198.0,223.99999999999997,75.00000000000001,7.3026,350,2020-08-12,66.63000000000001,66.6,S2A_MSIL1C_20200812T070631_N0209_R106_T41WPQ_20200812T092017,Sentinel-2A,350,Ob,171.515090285605,52.4857644672302,0.8878584320576776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200812T221541_20200812T221624_T03VXJ_4,66.0,29.999999999999996,1584.0,342,1360.9999999999998,1261.0,1228.0,1221.0,1097.0,1127.0,879.0000000000001,946.0000000000001,177.0,2.5279,342,2020-08-12,61.93,-162.88,S2A_MSIL1C_20200812T221541_N0209_R115_T03VXJ_20200812T234849,Sentinel-2A,342,Yukon,168.665459508681,47.504764803158,0.8995732068626184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200813T223539_20200813T223535_T03VXJ_4,68.00000000000001,24.999999999999993,1482.9999999999995,342,1285.0,1202.0,1181.0,1167.0,1051.0,1086.0,846.0,905.0,154.00000000000003,2.2138,342,2020-08-13,61.93,-162.88,S2B_MSIL1C_20200813T223539_N0209_R058_T03VXJ_20200813T230042,Sentinel-2B,342,Yukon,175.272092497737,47.4831615316303,0.8928901384393854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814T033539_20200814T033538_T51WWQ_2,116.40618204411308,88.62769699812382,1269.0,351,942.7507360157017,724.480783914482,588.2731655061597,544.354246692275,394.65975103734445,382.4817774936061,289.76577693040997,317.5065176908753,94.00000000000003,2.17005583923079,351,2020-08-14,66.76905,123.39458,S2B_MSIL1C_20200814T033539_N0500_R061_T51WWQ_20230317T005607,Sentinel-2B,351,Lena,177.456175707984,52.9060557485509,0.721737760006103,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814T060641_20200814T060638_T44WPC_1,88.0,42.0,1561.0,346,1138.0,775.9999999999999,514.0,469.0,481.0,462.99999999999994,387.00000000000006,387.00000000000006,97.99999999999999,12.4705,346,2020-08-14,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200814T060641_N0209_R134_T44WPC_20200814T073500,Sentinel-2A,346,Yenisey,175.624976373188,55.6193612087133,0.7963557499714374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814T060641_20200814T060638_T45WVS_1,88.00000000000001,42.0,1561.0000000000002,353,1138.0,775.9999999999999,515.0000000000001,468.99999999999994,481.00000000000006,463.0,386.0,388.0,97.99999999999997,24.7812,353,2020-08-14,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200814T060641_N0209_R134_T45WVS_20200814T073500,Sentinel-2A,353,Yenisey,176.656878931804,54.7454382633585,0.7955941667301315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814T060641_20200814T060638_T45WVT_1,88.0,42.0,1561.0000000000002,353,1138.0,775.9999999999998,515.0000000000001,468.99999999999994,481.0,462.9999999999999,386.00000000000006,388.0,99.00000000000001,7.9776,353,2020-08-14,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200814T060641_N0209_R134_T45WVT_20200814T073500,Sentinel-2A,353,Yenisey,176.569400728068,55.6422687556112,0.7955774294754828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200816T032541_20200816T032542_T51WWQ_2,81.50269179004039,61.41283613316104,1324.0,351,970.3656755346897,738.5618556701031,596.5321100917431,552.25,381.1728818206745,357.57987753966046,257.41264437689966,301.1986076986077,92.99999999999999,9.2299,351,2020-08-16,66.76905,123.39458,S2A_MSIL1C_20200816T032541_N0209_R018_T51WWQ_20200816T052406,Sentinel-2A,351,Lena,174.589280784777,53.5950083863862,0.7985008095907132,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200817T011701_20200817T011658_T57WWS_3,33.0,14.999999999999998,1520.9999999999998,351,1165.0000000000002,920.0000000000001,566.9999999999999,465.0,325.0,291.0,212.0,236.0,90.00000000000001,42.1574,351,2020-08-17,68.75,161.3,S2A_MSIL1C_20200817T011701_N0209_R031_T57WWS_20200817T031406,Sentinel-2A,351,Kolyma,178.580440629349,55.6016972939056,0.9307775026309989,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200817T202849_20200817T203014_T08WNV_5,61.0,31.0,1562.0,39,1269.0,1093.0,1020.0,970.0,728.0,739.0,527.0,603.0,115.0,4.8192,39,2020-08-17,67.45,-133.74,S2B_MSIL1C_20200817T202849_N0209_R114_T08WNV_20200817T210551,Sentinel-2B,39,Mackenzie,173.266337879665,54.1895930230023,0.895368754863739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200817T221539_20200817T221534_T03VXJ_4,78.0,31.0,1554.9999999999998,342,1331.0,1211.0,1143.0,1107.0,965.0000000000001,1003.0,780.0,833.9999999999999,141.0,0.0,342,2020-08-17,61.93,-162.88,S2B_MSIL1C_20200817T221539_N0500_R115_T03VXJ_20230322T163123,Sentinel-2B,342,Yukon,169.177108614188,49.048335371525,0.8792514034679958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200818T223541_20200818T223538_T03VXJ_4,63.00000000000001,28.0,1415.9999999999998,342,1239.0000000000002,1167.0,1137.0,1093.0,909.0000000000001,934.0,708.0000000000001,766.0,114.00000000000001,0.0,342,2020-08-18,61.93,-162.88,S2A_MSIL1C_20200818T223541_N0209_R058_T03VXJ_20200818T225913,Sentinel-2A,342,Yukon,175.707737627013,49.062845799256,0.8973361909820893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200819T060639_20200819T060932_T44WPC_1,37.999999999999986,18.000000000000004,1343.0000000000002,346,941.0,590.0000000000001,360.0,316.0,293.99999999999994,280.99999999999994,202.0,224.0,76.0,0.0,346,2020-08-19,69.37340000000002,86.12130000000002,S2B_MSIL1C_20200819T060639_N0209_R134_T44WPC_20200819T071601,Sentinel-2B,346,Yenisey,175.973026487255,57.2089106548436,0.8785942196846008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200819T060639_20200819T060932_T45WVS_1,38.0,18.000000000000004,1343.0000000000005,353,940.0000000000001,589.9999999999999,359.99999999999994,315.99999999999994,294.00000000000006,280.99999999999994,201.99999999999997,223.99999999999997,74.99999999999999,0.2611,353,2020-08-19,69.37340000000002,86.12130000000002,S2B_MSIL1C_20200819T060639_N0209_R134_T45WVS_20200819T071601,Sentinel-2B,353,Yenisey,176.9977853256,56.3365818189126,0.8786772027050354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200819T060639_20200819T060932_T45WVT_1,38.00000000000001,18.000000000000004,1343.0000000000005,353,940.0,589.9999999999999,359.99999999999994,315.99999999999994,294.0,280.99999999999994,202.0,223.99999999999997,76.00000000000007,0.0,353,2020-08-19,69.37340000000002,86.12130000000002,S2B_MSIL1C_20200819T060639_N0209_R134_T45WVT_20200819T071601,Sentinel-2B,353,Yenisey,176.906179106158,57.2334878098776,0.8786838229593614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200821T032539_20200821T032540_T51WWQ_2,61.000000000000014,40.999999999999986,1230.9999999999998,351,881.0000000000001,623.0000000000001,473.0,435.0,307.0,288.0,204.00000000000003,237.00000000000003,78.99999999999999,0.0,351,2020-08-21,66.76905,123.39458,S2B_MSIL1C_20200821T032539_N0209_R018_T51WWQ_20200821T053746,Sentinel-2B,351,Lena,174.991453969527,55.2135555204645,0.8221006318926811,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822T034541_20200822T034547_T51WWQ_2,118.0,91.0,1183.0,351,869.0,642.0,513.0,472.99999999999994,357.0,336.0,265.0,289.0,97.00000000000001,0.0,351,2020-08-22,66.76905,123.39458,S2A_MSIL1C_20200822T034541_N0209_R104_T51WWQ_20200822T055906,Sentinel-2A,351,Lena,181.014391974295,55.48545466929,0.6887004217300539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822T061639_20200822T061633_T44WPC_1,92.0,65.0,1264.0,40,887.0,572.0,356.0,315.0,279.0,274.0,215.0,241.0,78.0,6.0479,40,2020-08-22,69.37340000000002,86.12130000000002,S2B_MSIL1C_20200822T061639_N0209_R034_T44WPC_20200822T063618,Sentinel-2B,40,Yenisey,179.090521746987,58.1698803320588,0.7207890748977661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822T202851_20200822T203117_T08WNV_5,47.99999999999999,25.000000000000004,1588.9999999999998,348,1334.9999999999998,1205.0,1230.0000000000002,1198.0,1069.0,1130.0,943.0,949.0,99.99999999999999,3.34208657235758,348,2020-08-22,67.45,-133.74,S2A_MSIL1C_20200822T202851_N0500_R114_T08WNV_20230319T092457,Sentinel-2A,348,Mackenzie,173.729167881741,55.8317884699705,0.9232455366971541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200823T205029_20200823T205433_T08WNV_5,636.6671018276762,610.0,1626.0,347,1299.0,1101.0,1003.0,1022.6,1064.4975369458127,1140.75,1065.4950884086445,981.5,277.0,15.9355,347,2020-08-23,67.45,-133.74,S2B_MSIL1C_20200823T205029_N0209_R057_T08WNV_20200823T225149,Sentinel-2B,347,Mackenzie,179.708704028665,56.0651819121612,0.2641579035431781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200824T033539_20200824T033538_T51WWQ_2,49.0,33.0,1177.0000000000002,351,833.4462736241533,597.5314136125654,465.65622326775025,420.4113573407202,285.37857475005814,273.58380372212594,193.7107014290389,217.11447638603696,71.0,5.8862,351,2020-08-24,66.76905,123.39458,S2B_MSIL1C_20200824T033539_N0209_R061_T51WWQ_20200824T054702,Sentinel-2B,351,Lena,178.209019730236,56.169902997087,0.8472915298316063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200826T032541_20200826T032643_T51WWQ_2,34.0,23.0,1232.0,351,847.0000000000001,573.0,410.99999999999994,371.0,266.00000000000006,239.0,168.0,200.00000000000003,75.99999999999999,0.0,351,2020-08-26,66.76905,123.39458,S2A_MSIL1C_20200826T032541_N0209_R018_T51WWQ_20200826T062908,Sentinel-2A,351,Lena,175.462675545212,56.9097426303196,0.8874886576519456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200827T061641_20200827T061635_T44WPC_1,215.0,99.0,2163.0,208,1728.0,1296.0,980.9999999999999,929.0,954.0,940.0,832.0,804.1666666666666,223.0,45.6816,208,2020-08-27,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200827T061641_N0209_R034_T44WPC_20200827T063306,Sentinel-2A,208,Yenisey,179.501444226724,59.8925638498124,0.7156272615013967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200827T061641_20200827T061635_T45WVS_1,211.0,98.0,2163.0,48,1717.0,1291.0,976.0,922.0,943.0,928.0,821.0,794.0,220.0,9.0191,48,2020-08-27,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200827T061641_N0209_R034_T45WVS_20200827T063306,Sentinel-2A,48,Yenisey,180.538158143013,59.0383780962519,0.7217044234275818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200828T205031_20200828T205026_T08WNV_5,49.0,34.0,1452.9999999999998,348,1208.0,1060.0,1065.0000000000005,1048.9999999999998,837.0,845.9999999999998,641.0,720.0,108.99999999999997,26.6297,348,2020-08-28,67.45,-133.74,S2A_MSIL1C_20200828T205031_N0209_R057_T08WNV_20200829T003008,Sentinel-2A,348,Mackenzie,180.13803681684,57.8112282569454,0.9114836028644017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200829T060639_20200829T060635_T44WPC_1,134.0,57.00000000000001,1878.0000000000002,346,1444.9999999999998,1013.0,722.9999999999999,665.0,657.0,642.0,544.0,537.0000000000001,149.99999999999994,19.5407,346,2020-08-29,69.37340000000002,86.12130000000002,S2B_MSIL1C_20200829T060639_N0209_R134_T44WPC_20200829T062532,Sentinel-2B,346,Yenisey,176.835876575731,60.6244916973264,0.7659785581773587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200829T060639_20200829T060635_T45WVS_1,134.0,56.99999999999999,1878.0000000000005,353,1444.9999999999998,1012.0,722.9999999999999,665.0,657.0,642.0,545.0,537.0,150.00000000000006,17.4607,353,2020-08-29,69.37340000000002,86.12130000000002,S2B_MSIL1C_20200829T060639_N0209_R134_T45WVS_20200829T062532,Sentinel-2B,353,Yenisey,177.846128609705,59.7562570823189,0.765281343460083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200829T060639_20200829T060635_T45WVT_1,134.0,57.0,1878.0000000000002,282,1445.9999999999998,1013.0,724.0000000000001,664.0,656.0000000000001,641.0,545.0,536.0,150.0,22.568,282,2020-08-29,69.37340000000002,86.12130000000002,S2B_MSIL1C_20200829T060639_N0209_R134_T45WVT_20200829T062532,Sentinel-2B,282,Yenisey,177.746074430009,60.6532165615651,0.7660042833709391,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200901T011659_20200901T011655_T57WWS_3,33.0,17.0,1499.0,351,1149.0,914.0,800.4,692.0,417.00000000000006,390.99999999999994,258.0,307.99999999999994,75.99999999999999,25.9975,351,2020-09-01,68.75,161.3,S2B_MSIL1C_20200901T011659_N0209_R031_T57WWS_20200901T030141,Sentinel-2B,351,Kolyma,179.776894545429,60.7485443018809,0.9297505815823873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200902T072619_20200902T072618_T41WPP_0,50.0,31.0,1291.0,54,906.0,620.0,431.0,411.0,291.0,269.0,191.0,215.0,73.0,25.4649,54,2020-09-02,66.63000000000001,66.6,S2B_MSIL1C_20200902T072619_N0209_R049_T41WPP_20200902T074832,Sentinel-2B,54,Ob,179.194390586312,58.4855766699832,0.8502994179725647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200902T072619_20200902T072618_T41WPQ_0,50.0,29.0,1290.0,153,907.9999999999999,623.0,434.3636363636364,410.2,294.78167808219183,270.4461206896552,194.60098522167488,218.430832057172,71.0,30.4872,153,2020-09-02,66.63000000000001,66.6,S2B_MSIL1C_20200902T072619_N0209_R049_T41WPQ_20200902T074832,Sentinel-2B,153,Ob,179.280208541822,59.3801327586454,0.8556282833550579,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200903T010651_20200903T010653_T57WWS_3,29.999999999999986,13.999999999999998,1372.0,351,1032.0,805.0,659.0,555.0,330.0,295.0,197.99999999999997,238.0,72.0,4.3489,351,2020-09-03,68.75,161.3,S2A_MSIL1C_20200903T010651_N0209_R131_T57WWS_20200903T030230,Sentinel-2A,351,Kolyma,177.15283762478,61.4987337158176,0.928820808728536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200904T203941_20200904T203940_T08WNV_5,565.3298565840939,589.5,1749.0,201,1390.5,1214.7039337474118,1256.4265881363065,1287.0,1263.0,1337.3333333333333,1266.0,1133.0,373.0,39.4818,201,2020-09-04,67.45,-133.74,S2A_MSIL1C_20200904T203941_N0209_R014_T08WNV_20200905T001926,Sentinel-2A,201,Mackenzie,177.925137900492,60.3662999202784,0.3579837679862976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200906T011701_20200906T011657_T57WWS_3,25.000000000000004,13.0,1351.0,351,1023.0,815.0,634.0,523.0,311.0,277.00000000000006,183.0,219.99999999999997,70.0,0.0167,351,2020-09-06,68.75,161.3,S2A_MSIL1C_20200906T011701_N0209_R031_T57WWS_20200906T031724,Sentinel-2A,351,Kolyma,180.248005222932,62.5891618240207,0.9396445155143738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200906T061631_20200906T061634_T44WPC_1,103.0,54.00000000000001,1541.0,346,1121.9999999999998,770.0,522.9999999999999,466.99999999999994,419.0,391.99999999999994,326.9999999999999,331.99999999999994,132.00000000000003,0.0,346,2020-09-06,69.37340000000002,86.12130000000002,S2A_MSIL1C_20200906T061631_N0500_R034_T44WPC_20230310T104721,Sentinel-2A,346,Yenisey,180.39711025872,63.523880149946,0.7643026560544968,"{""type"":""MultiPoint"",""coordinates"":[]}"
