system:index,area_km2,count,label,label2024,latitude,longitude,year,.geo
7_00000000000000000179_6_0000000000000000012e,0.019424581841794703,22,799499572356385,7_00000000000000000179,75.770656550644,100.33143766406073,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000179_7_00000000000000000178,0.02207341555348955,25,799486687454497,7_00000000000000000179,75.7705477814178,100.33137883556643,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000179_7_00000000000000000179,0.02295407531350805,26,799525342160163,7_00000000000000000179,75.77188533516279,100.33584004449874,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d7_1_0000000000000000000c,0.00786769838995484,11,825355275483397,7_000000000000000001d7,78.51467494208624,103.57786734823448,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d7_5_00000000000000000105,7.151413984214425E-4,1,825320915745029,7_000000000000000001d7,78.51428300509559,103.5724284428109,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d7_5_00000000000000000106,0.013589819550517893,19,825333800646917,7_000000000000000001d7,78.51468014128729,103.57679717357577,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d7_7_000000000000000001d7,0.018596824248062475,26,825355275483396,7_000000000000000001d7,78.51453174747822,103.57638800844516,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000028f_5_0000000000000000016c,0.011880649946049107,14,807123139307833,7_0000000000000000028f,76.33488024971184,101.29115679360105,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000028f_6_0000000000000000020c,0.016123567872061133,19,807110254405945,7_0000000000000000028f,76.33486606379142,101.29026324519468,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000028f_7_0000000000000000028f,0.022063967549233655,26,807093074536761,7_0000000000000000028f,76.33485953335804,101.28945692209138,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000295_5_0000000000000000016f,0.012720983346842187,15,807415197083977,7_00000000000000000295,76.34373765630042,101.32452024845543,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000295_6_0000000000000000020f,0.02035423706355922,24,807415197083977,7_00000000000000000295,76.34368377787946,101.3260563787666,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000295_7_00000000000000000295,0.02204960642943534,26,807415197083977,7_00000000000000000295,76.34373213686764,101.32635692274295,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002b1_6_00000000000000000221,0.009433279518541891,11,804790972065829,7_000000000000000002b1,76.1861437501544,100.99640325578441,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002b1_6_00000000000000000222,0.010290090274244178,12,804790972065832,7_000000000000000002b1,76.18773621572797,100.99659930351024,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002b1_7_000000000000000002b1,0.022296076122845114,26,804790972065829,7_000000000000000002b1,76.18696916848204,100.99651634533188,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c0_3_00000000000000000026,0.01228831391995933,14,800745112872385,7_000000000000000002c0,75.8566813701215,100.48875597987124,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c0_5_00000000000000000182,0.01667557377241292,19,800753702806976,7_000000000000000002c0,75.85664083450776,100.48855946965628,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c0_6_0000000000000000022c,0.022819189638048416,26,800753702806975,7_000000000000000002c0,75.85665174843243,100.48843617136245,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c0_7_000000000000000002c0,0.022819189638048416,26,800753702806975,7_000000000000000002c0,75.85665174843243,100.48843617136245,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000031b_4_000000000000000000b5,0.013403841508936044,16,815597109783170,7_0000000000000000031b,76.51271296825765,102.35424559178234,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000031b_5_000000000000000001b7,0.016755412366905097,20,815597109783170,7_0000000000000000031b,76.51266581272434,102.35404340849556,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000031b_6_00000000000000000279,0.01759251445060179,21,815597109783170,7_0000000000000000031b,76.51281084826722,102.35469794030485,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000031b_7_0000000000000000031b,0.02178189146870282,26,815597109783170,7_0000000000000000031b,76.51282959681036,102.3546238206623,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000038e_6_000000000000000002e3,0.009505532486209672,11,812655057184605,7_0000000000000000038e,76.0787869077314,101.98196947002106,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000038e_7_0000000000000000038e,0.022467673895978688,26,812650762217308,7_0000000000000000038e,76.07892259178574,101.9812288703292,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000038e_7_00000000000000000394,0.04321614284522349,50,812689416922965,7_0000000000000000038e,76.07653180626136,101.98720736088768,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003d2_5_00000000000000000240,0.004380546206888251,5,807385132312051,7_000000000000000003d2,75.88293780493073,101.32268768311496,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003d2_5_0000000000000000023e,0.012265100478453314,14,807359362508275,7_000000000000000003d2,75.88355380202994,101.31906881416961,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003d2_6_00000000000000000319,0.002628380929906251,3,807346477606386,7_000000000000000003d2,75.88239883650611,101.31729778948905,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003d2_6_0000000000000000031b,0.02190184162471677,25,807372247410162,7_000000000000000003d2,75.88328278813823,101.31975558603844,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003d2_7_000000000000000003d1,0.002628380929906251,3,807346477606386,7_000000000000000003d2,75.88239883650611,101.31729778948905,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003d2_7_000000000000000003d2,0.022778137372996103,26,807372247410162,7_000000000000000003d2,75.88326951290456,101.31990985614777,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ec_6_00000000000000000330,0.01395300933896003,16,809493961254509,7_000000000000000003ec,75.94896400754328,101.58894840984668,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ec_7_000000000000000003ec,0.02267506624545428,26,809489666287211,7_000000000000000003ec,75.94875669771541,101.58826414392496,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000405_5_00000000000000000265,0.011348915156540742,13,810662192358993,7_00000000000000000405,75.9339344936155,101.7354289403392,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000405_6_00000000000000000346,0.009602800865040204,11,810657897391697,7_00000000000000000405,75.93399479702464,101.73109449224398,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000405_7_00000000000000000405,0.022699796096578646,26,810657897391697,7_00000000000000000405,75.93401745751085,101.73325216827791,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000407_4_00000000000000000106,0.005233507410097953,6,810705142031975,7_00000000000000000407,75.94590975790972,101.73869754006283,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000407_4_00000000000000000104,0.012211255529022472,14,810653602424423,7_00000000000000000407,75.94557609685339,101.73459096331281,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000407_5_00000000000000000266,0.022679502666565626,26,810640717522535,7_00000000000000000407,75.9456886313988,101.73532524594282,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000407_6_00000000000000000347,0.006979106576168367,8,810640717522535,7_00000000000000000407,75.9454605790624,101.73204996723184,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000407_6_00000000000000000349,0.012211664106557352,14,810687962162791,7_00000000000000000407,75.9458840906041,101.73705490859518,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000407_7_00000000000000000407,0.022679502666565626,26,810640717522535,7_00000000000000000407,75.9456886313988,101.73532524594282,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_0_00000000000000000017,0.009581235486847906,11,810949955167883,7_0000000000000000040f,75.96594219754742,101.77112659956384,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_0_0000000000000000002f,0.009582551161299763,11,810949955167883,7_0000000000000000040f,75.9653051839769,101.77034268085245,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_1_00000000000000000037,0.013066806320957471,15,810949955167883,7_0000000000000000040f,75.9652235093343,101.7709110457741,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_1_00000000000000000022,0.01393747684005326,16,810949955167883,7_0000000000000000040f,75.96594222837982,101.77247413573873,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_2_0000000000000000002b,0.009581235486847906,11,810949955167883,7_0000000000000000040f,75.96594219754742,101.77112659956384,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_2_00000000000000000049,0.01132503215272343,13,810949955167883,7_0000000000000000040f,75.9651958904126,101.77071208683762,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_3_00000000000000000039,0.01393747684005326,16,810949955167883,7_0000000000000000040f,75.96594222837982,101.77247413573873,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_3_00000000000000000058,0.013938229731676324,16,810949955167883,7_0000000000000000040f,75.96520104530792,101.77105931974306,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_4_000000000000000000bb,0.011322918550197103,13,810949955167883,7_0000000000000000040f,75.9660251117371,101.77075346202645,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_4_0000000000000000010b,0.016550784861822144,19,810949955167883,7_0000000000000000040f,75.96514787922291,101.7709848612425,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_5_000000000000000001ce,0.009581235486847906,11,810941365233291,7_0000000000000000040f,75.96594219754742,101.77112659956384,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_5_0000000000000000026d,0.021777873193535965,25,810941365233291,7_0000000000000000040f,75.96516604137744,101.77134221402333,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_6_00000000000000000351,0.019164236476677844,22,810949955167883,7_0000000000000000040f,75.96520721472,101.77154316978095,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_6_00000000000000000298,0.03309778544252465,38,810949955167883,7_0000000000000000040f,75.96653787850481,101.76925479181364,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_7_0000000000000000040f,0.022648853361956118,26,810941365233291,7_0000000000000000040f,75.96515443394591,101.77147902143125,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000040f_7_00000000000000000340,0.04180747114199471,48,810941365233291,7_0000000000000000040f,75.96652606781882,101.76962236241056,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000428_6_0000000000000000036d,0.0016795787057912218,2,820201314724418,7_00000000000000000428,76.4774428963839,102.93022289009274,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000428_6_0000000000000000036c,0.011758208238777677,14,820162660018754,7_00000000000000000428,76.47775089016653,102.92706592824591,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000428_7_00000000000000000428,0.021837379209308623,26,820162660018753,7_00000000000000000428,76.47756728329215,102.92721694000481,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000592_6_000000000000000004bd,0.012185757582762788,14,815687304095391,7_00000000000000000592,75.97568248861617,102.36682514182046,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000592_7_00000000000000000592,0.02263124382603862,26,815661534291614,7_00000000000000000592,75.97551961856173,102.36519633331609,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000059c_6_000000000000000004c7,0.021654245722252396,25,815996541740832,7_0000000000000000059c,76.04603593583994,102.40659474488798,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000059c_7_0000000000000000059c,0.022520366561481903,26,815996541740832,7_0000000000000000059c,76.04602349936852,102.4064703734548,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005b5_4_00000000000000000202,0.009543141949662938,11,816662261671668,7_000000000000000005b5,76.02204605655115,102.4841112600347,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005b5_6_000000000000000004de,0.01735264426568871,20,816666556638964,7_000000000000000005b5,76.02207789017119,102.48499092339824,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005b5_7_000000000000000005b5,0.022558345993921262,26,816662261671668,7_000000000000000005b5,76.02210069721694,102.4854946564947,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005fa_6_0000000000000000051e,0.0164313567890189,19,818406018393930,7_000000000000000005fa,76.06854868676162,102.70354965275659,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005fa_7_000000000000000005fa,0.022486072887909016,26,818397428459338,7_000000000000000005fa,76.06849521359428,102.70303895656653,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000060e_3_0000000000000000008f,0.01784355692692987,23,839129235599838,7_0000000000000000060e,77.52783908751174,105.30497406276527,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000060e_5_0000000000000000041e,0.01629138482207141,21,839137825534430,7_0000000000000000060e,77.52785582398901,105.30527869586743,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000060e_6_00000000000000000534,0.020170082702400012,26,839124940632542,7_0000000000000000060e,77.52778773053419,105.30517502625563,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000060e_7_0000000000000000060e,0.020170082702400012,26,839124940632542,7_0000000000000000060e,77.52778773053419,105.30517502625563,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000636_0_0000000000000000004c,0.0161893759658647,19,822301553731790,7_00000000000000000636,76.27756302825676,103.19519280435648,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000636_1_00000000000000000067,0.012781049931977564,15,822301553731790,7_00000000000000000636,76.2774419914249,103.19527983857957,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000636_2_0000000000000000007c,0.01022484568356544,12,822301553731790,7_00000000000000000636,76.27743300147459,103.19450728298654,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000636_3_0000000000000000009a,0.015337305384439047,18,822301553731790,7_00000000000000000636,76.27741803154329,103.19510613890398,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000636_4_0000000000000000024c,0.012781184671228607,15,822301553731790,7_00000000000000000636,76.27751385352616,103.19499232138696,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000636_5_0000000000000000043f,0.015337423444203751,18,822301553731790,7_00000000000000000636,76.27750786333056,103.19456712541415,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000636_6_00000000000000000559,0.010224933992310762,12,822314438633679,7_00000000000000000636,76.27765758150456,103.19630390784975,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000636_7_00000000000000000636,0.022154751730279715,26,822314438633677,7_00000000000000000636,76.2773327869944,103.1951982747852,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000067b_5_00000000000000000473,0.01890967353960957,22,821339481057259,7_0000000000000000067b,76.15493135743394,103.07570087966062,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000067b_6_00000000000000000594,0.02148953614790543,25,821339481057259,7_0000000000000000067b,76.15495490429893,103.07522163503675,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000067b_7_0000000000000000067b,0.02234888926691102,26,821335186089963,7_0000000000000000067b,76.15494081068015,103.07510723203183,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006cd_4_000000000000000002a8,0.012724363615793604,15,829744732055874,7_000000000000000006cd,76.33967727887631,104.130713436273,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006cd_6_000000000000000005da,0.010178712901742633,12,829757616957762,7_000000000000000006cd,76.33986592520664,104.13095609723838,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006cd_7_000000000000000006cd,0.022054301647554578,26,829744732055874,7_000000000000000006cd,76.3399799206207,104.13171258268635,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002b_5_0000000000000000001a,0.01644368054305759,19,786601785567031,7_0000000000000000002b,76.05779729750346,98.71761130987196,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002b_6_00000000000000000023,0.01904031298356479,22,786601785567031,7_0000000000000000002b,76.0578398547504,98.7174836513689,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002b_7_0000000000000000002b,0.023366773575142382,27,786601785567031,7_0000000000000000002b,76.0579097105302,98.71773314133186,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000071_6_0000000000000000005a,0.019697369890681174,22,786606080533413,7_00000000000000000071,75.56576719209414,98.7157195103218,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000071_7_00000000000000000071,0.02417383538932263,27,786597490598821,7_00000000000000000071,75.56567283375819,98.71557710744126,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000c3_6_000000000000000000a2,0.01053185959256918,12,791755746321859,7_000000000000000000c3,75.85733585392974,99.36076704121832,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000c3_6_000000000000000000a1,0.017550738510987436,20,791738566452677,7_000000000000000000c3,75.85941092045996,99.35502708334707,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000c3_7_000000000000000000c4,0.014043149069347274,16,791781516125634,7_000000000000000000c3,75.85720109843531,99.3615082703986,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000c3_7_000000000000000000c3,0.023693797696227835,27,791725681550789,7_000000000000000000c3,75.85936203087408,99.35511785250445,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000db_6_000000000000000000b7,0.017022917502141095,19,788671959802772,7_000000000000000000db,75.55594163311964,98.9762125345085,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000db_7_000000000000000000db,0.024189865627478827,27,788659074900884,7_000000000000000000db,75.55599103874275,98.97511036850516,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000012a_6_000000000000000000ee,0.02380964733233816,27,794195287745858,7_0000000000000000012a,75.78783620768061,99.67032660759716,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000012a_7_0000000000000000012a,0.02380964733233816,27,794195287745858,7_0000000000000000012a,75.78783620768061,99.67032660759716,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000143_5_0000000000000000009c,0.010643156600791319,12,797519592432809,7_00000000000000000143,75.70534091491551,100.08489897896511,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000143_6_000000000000000000ff,0.009756789831110077,11,797472347792551,7_00000000000000000143,75.70414044713829,100.08002359077564,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000143_6_00000000000000000101,0.02394511497781003,27,797511002498217,7_00000000000000000143,75.70559043791057,100.08532826662423,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000143_7_00000000000000000140,0.009756789831110077,11,797472347792551,7_00000000000000000143,75.70414044713829,100.08002359077564,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000143_7_00000000000000000143,0.02394511497781003,27,797511002498217,7_00000000000000000143,75.70559043791057,100.08532826662423,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000018d_6_00000000000000000145,0.011562712831961927,13,793898935002202,7_0000000000000000018d,75.66282296790025,99.62976417578267,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000018d_6_00000000000000000142,0.01423034007256565,16,793851690361948,7_0000000000000000018d,75.66393979793298,99.62248009059807,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000018d_7_0000000000000000018d,0.024015587311079088,27,793898935002201,7_0000000000000000018d,75.66255115963233,99.6296029892101,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000018d_7_0000000000000000018b,0.029348941798425086,33,793851690361948,7_0000000000000000018d,75.66425525111532,99.61953097972285,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000018f_6_00000000000000000146,0.021301802766990414,24,793941884675220,7_0000000000000000018f,75.69404462383639,99.63610081863712,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000018f_7_0000000000000000018f,0.023964106470486617,27,793941884675220,7_0000000000000000018f,75.69401219265872,99.63664974864739,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001a8_6_0000000000000000015a,0.018753364619618757,21,794865302643694,7_000000000000000001a8,75.60474241919314,99.75189364961453,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001a8_7_000000000000000001a8,0.02411090502665063,27,794865302643694,7_000000000000000001a8,75.60481941740157,99.75169403540602,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001dc_3_0000000000000000001d,0.012140577366216201,17,825724642670886,7_000000000000000001dc,78.53238668906258,103.6242348131338,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001dc_4_0000000000000000006b,0.009283691696689099,13,825711757768999,7_000000000000000001dc,78.5327329826709,103.62396412129704,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001dc_5_00000000000000000109,0.009283354477117667,13,825741822540070,7_000000000000000001dc,78.53260858861147,103.62483488826054,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001dc_6_00000000000000000185,0.017138071166399614,24,825737527572774,7_000000000000000001dc,78.53281069605933,103.62464294560169,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001dc_7_000000000000000001dc,0.01928029880905425,27,825724642670886,7_000000000000000001dc,78.53272835926995,103.62453065061567,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001df_1_0000000000000000000d,0.01013071151253852,12,805942023301566,7_000000000000000001df,76.40656581992896,101.14185689852721,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001df_2_00000000000000000012,0.017728934992027337,21,805929138399677,7_000000000000000001df,76.40621931584076,101.14166438650373,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001df_3_0000000000000000001f,0.01772846452016474,21,805929138399677,7_000000000000000001df,76.4064502945558,101.14127936353604,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001df_5_0000000000000000010c,0.015196157884150857,18,805929138399677,7_000000000000000001df,76.40629631398556,101.14131786416803,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001df_6_00000000000000000188,0.015195771526831308,18,805929138399677,7_000000000000000001df,76.406475951759,101.14104835951777,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001df_7_000000000000000001df,0.022794133033864822,27,805929138399677,7_000000000000000001df,76.40635618847547,101.14134782084523,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001ef_6_0000000000000000019a,0.002566396497112581,3,802703617960036,7_000000000000000001ef,76.21980606991427,100.73465044286283,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001ef_6_00000000000000000199,0.02309985978786745,27,802682143123556,7_000000000000000001ef,76.22062451503652,100.73161619809312,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001ef_7_000000000000000001f0,0.002566396497112581,3,802703617960036,7_000000000000000001ef,76.21980606991427,100.73465044286283,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001ef_7_000000000000000001ef,0.02309985978786745,27,802682143123556,7_000000000000000001ef,76.22062451503652,100.73161619809312,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000213_5_00000000000000000123,0.016291192820672238,19,805078734874665,7_00000000000000000213,76.18914034639579,101.03157694378797,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000213_6_000000000000000001ac,0.02143556359018835,25,805078734874665,7_00000000000000000213,76.18925610809517,101.0320432294843,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000213_7_00000000000000000213,0.02315045755102033,27,805078734874665,7_00000000000000000213,76.18932318929207,101.03211268720102,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000229_6_000000000000000001bb,0.012720469642707987,15,805525411473738,7_00000000000000000229,76.34431257100145,101.09005999947809,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000229_7_00000000000000000229,0.02289608765948795,27,805512526571850,7_00000000000000000229,76.34437244710537,101.09020365979366,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000255_4_00000000000000000083,0.01526697696237246,18,806126706895174,7_00000000000000000255,76.34188714535543,101.16665032668392,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000255_5_00000000000000000144,0.01781179833094854,21,806126706895174,7_00000000000000000255,76.34192565648343,101.1672278594324,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000255_6_000000000000000001d9,0.015267711560809204,18,806126706895174,7_00000000000000000255,76.34197698375263,101.16718935922594,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000255_7_00000000000000000255,0.022899973155830883,27,806126706895174,7_00000000000000000255,76.34197696861965,101.16763847712089,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002b2_5_0000000000000000017c,0.011180606893272835,13,804833921738717,7_000000000000000002b2,76.14741569745128,101.00169888225523,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002b2_6_00000000000000000223,0.013759910333163466,16,804833921738717,7_000000000000000002b2,76.14744679044666,101.00104602303358,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002b2_7_000000000000000002b2,0.02322199724655385,27,804790972065756,7_000000000000000002b2,76.14720225749736,100.99961350854221,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000334_6_0000000000000000028c,0.011152154961931995,13,812036581894173,7_00000000000000000334,76.18162078762278,101.90790558708969,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000334_7_00000000000000000335,0.003431706126361074,4,812105301370909,7_00000000000000000334,76.1815378372082,101.91476727249737,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000334_7_00000000000000000334,0.02316356490702543,27,812036581894173,7_00000000000000000334,76.18185729060795,101.90882849239082,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000336_7_00000000000000000336,0.023116402573708773,27,812156840978514,7_00000000000000000336,76.2110824027847,101.92336101582504,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
