fid,label2024,first_year,latitude,longitude,area_km2,site_no
"165",7_0000000000000000043c,"2022",76.4731551575057,103.045636066602,0.164674522753528,est1_006
"166",7_0000000000000000043d,"2023",76.4687516707933,103.057963425855,0.0126061039345109,est1_006
"167",7_0000000000000000043e,"2019",76.4941515779146,103.054639549448,0.0109056161149163,est1_006
"168",7_0000000000000000043f,"2023",76.4860950758323,103.102866171906,0.0201457574913773,est1_006
"169",7_00000000000000000440,"2021",76.502184273933,103.117267781265,0.018444308823377,est1_006
"170",7_00000000000000000441,"2022",76.4860104877358,103.124523982172,0.0360936262678439,est1_006
"171",7_00000000000000000442,"2021",76.5131646330134,103.143280672676,0.181781461998615,est1_006
"172",7_00000000000000000443,"2024",76.5033143638168,103.232191607535,0.0100599797266007,est1_006
"173",7_00000000000000000444,"2022",76.4459663185648,103.247948386607,0.0185194628440559,est1_006
"174",7_00000000000000000445,"2021",76.5019041426112,103.24590534051,0.0670721332436479,est1_006
"175",7_00000000000000000446,"2021",76.4878812414371,103.262309967502,0.106585687009923,est1_006
"176",7_00000000000000000447,"2021",76.5078406450925,103.259354001829,0.0360359287451155,est1_006
"177",7_00000000000000000448,"2021",76.5057944836882,103.253019690699,0.0645351067013965,est1_006
"178",7_00000000000000000449,"2021",76.5114143737532,103.2625067653,0.0351897795872715,est1_006
"179",7_0000000000000000044a,"2020",76.4966057486423,103.269784321265,0.171938340665244,est1_006
"180",7_0000000000000000044b,"2021",76.4858018911738,103.266560880148,0.106585687009923,est1_006
"181",7_0000000000000000044c,"2019",76.4919281766635,103.272944294207,0.04278925367048,est1_006
"182",7_0000000000000000044d,"2024",76.5100618008022,103.275499518396,0.0444073880808653,est1_006
"183",7_0000000000000000044e,"2023",76.5102588096815,103.275896251235,0.0444073880808653,est1_006
"184",7_0000000000000000044f,"2021",76.4918913549816,103.289849819162,0.0553744271186397,est1_006
"185",7_00000000000000000450,"2021",76.4998419801814,103.31994120082,0.0285096210069497,est1_006
"186",7_00000000000000000451,"2021",76.4957893064186,103.326131356774,0.0394222200226103,est1_006
"187",7_00000000000000000452,"2021",76.5072853777845,103.32924132959,0.170127554791316,est1_006
"188",7_00000000000000000453,"2021",76.4957893064186,103.326131356774,0.0394222200226103,est1_006
"189",7_00000000000000000454,"2021",76.5040179791864,103.333441422321,0.0243102953820304,est1_006
"190",7_00000000000000000455,"2024",76.499406714113,103.340528396998,0.00670848879802429,est1_006
"191",7_00000000000000000456,"2024",76.5048414907208,103.346142911682,0.00502957745802806,est1_006
"192",7_00000000000000000457,"2021",76.4404821112085,102.495191397188,0.068212748986042,est1_006
"193",7_00000000000000000458,"2022",76.4301947359986,102.563276291945,0.0210699176226045,est1_006
"194",7_00000000000000000459,"2024",76.4348910942444,102.592404338266,0.0160083184266096,est1_006
"195",7_0000000000000000045a,"2022",76.4306643225159,102.599165150233,0.019383649870124,est1_006
"196",7_0000000000000000045b,"2021",76.4320897159631,102.63252663066,0.017696127362879,est1_006
"197",7_0000000000000000045c,"2022",76.4321258890445,102.644121485194,0.0126400055536696,est1_006
"198",7_0000000000000000045d,"2018",76.318133091965,102.757161127395,0.0127442994556641,est1_006
"199",7_0000000000000000045e,"2018",76.318133091965,102.757161127395,0.0127442994556641,est1_006
"200",7_0000000000000000045f,"2016",76.3217938159373,102.771516781684,0.0721974700888853,est1_006
"201",7_00000000000000000460,"2016",76.3240394577558,102.779772231287,0.0305733957270366,est1_006
"202",7_00000000000000000461,"2016",76.3264098096807,102.785876236407,0.0169819261489112,est1_006
"203",7_00000000000000000462,"2022",76.4559235494488,102.864595040828,0.105153974701397,est1_006
"204",7_00000000000000000463,"2023",76.4648833042449,102.881516218387,0.022698919965411,est1_006
"205",7_00000000000000000464,"2022",76.3102012207699,103.093468018568,0.0374036086695964,est1_006
"206",7_00000000000000000465,"2021",76.4129786188136,103.133306260214,0.030377293558928,est1_006
"207",7_00000000000000000466,"2023",76.437764985185,103.277103760613,0.0109500913676947,est1_006
"208",7_00000000000000000467,"2021",76.121806943766,102.458650992973,0.0637544346212189,est1_006
"209",7_00000000000000000468,"2020",76.1253442607764,102.500085862238,0.0964708647222746,est1_006
"210",7_00000000000000000469,"2021",76.1181367966007,102.502307515374,0.130992806588672,est1_006
"211",7_0000000000000000046a,"2022",76.1171770005171,102.513986197546,0.0430931750422902,est1_006
"212",7_0000000000000000046b,"2024",76.1294355489764,102.536581154257,0.0103331341928682,est1_006
"213",7_0000000000000000046c,"2022",76.1105091645291,102.544282493278,0.0379393161006695,est1_006
"214",7_0000000000000000046d,"2024",76.1337637954997,102.544086132,0.00946974319683223,est1_006
"215",7_0000000000000000046e,"2024",76.1338127937506,102.54898605549,0.00946945680878758,est1_006
"216",7_0000000000000000046f,"2021",76.1182729919378,102.543498171206,0.334369147170774,est1_006
"217",7_00000000000000000470,"2022",76.1227608261229,102.568861265507,0.0551369962704725,est1_006
"218",7_00000000000000000471,"2018",76.2701528898023,102.565965405881,0.0153453380627933,est1_006
"219",7_00000000000000000472,"2024",76.1476795350529,102.570643557769,0.00946030929752801,est1_006
"220",7_00000000000000000473,"2021",76.2670373449925,102.570570438747,0.0196124685881378,est1_006
"221",7_00000000000000000474,"2022",76.1077238316267,102.576310555956,0.107809939125845,est1_006
"222",7_00000000000000000475,"2024",76.1173981417325,102.578532558561,0.00948036399005887,est1_006
"223",7_00000000000000000476,"2022",76.1255419358852,102.582562119466,0.0215337207244602,est1_006
"224",7_00000000000000000477,"2021",76.1082312301514,102.587216580471,0.0388077410733382,est1_006
"225",7_00000000000000000478,"2021",76.1169379985703,102.582623939059,0.0741206817856187,est1_006
"226",7_00000000000000000479,"2024",76.1220040486278,102.600239112856,0.00947687625027249,est1_006
"227",7_0000000000000000047a,"2022",76.1235056566587,102.620441351855,0.329079502855231,est1_006
"228",7_0000000000000000047b,"2020",76.1107020903667,102.600221097934,0.436256000149734,est1_006
"229",7_0000000000000000047c,"2024",76.1449845488947,102.616163686661,0.00946152207270268,est1_006
"230",7_0000000000000000047d,"2024",76.2020194336817,102.636204344082,0.00942334840890178,est1_006
"231",7_0000000000000000047e,"2022",76.1139101249744,102.633537385504,0.0362074329361438,est1_006
"232",7_0000000000000000047f,"2022",76.1200894343972,102.646101578618,0.0275739083862755,est1_006
"233",7_00000000000000000480,"2019",76.139861425602,102.651756456208,0.0705572128339354,est1_006
"234",7_00000000000000000481,"2021",76.113607158969,102.65835394099,0.0525849991699283,est1_006
"235",7_00000000000000000482,"2022",76.1142916472948,102.660575648987,0.0525849991699283,est1_006
"236",7_00000000000000000483,"2020",76.1201335644628,102.664894147746,0.0232647789065528,est1_006
"237",7_00000000000000000484,"2024",76.159439248728,102.67514616736,0.0103109764176037,est1_006
"238",7_00000000000000000485,"2024",76.1144091945844,102.691916197644,0.00948236988474793,est1_006
"239",7_00000000000000000486,"2021",76.1573150729413,102.69438777564,0.114297086316955,est1_006
"240",7_00000000000000000487,"2024",76.1609092522642,102.703773925629,0.00945104650927051,est1_006
"241",7_00000000000000000488,"2021",76.1226824630696,102.723338690534,0.184363260539784,est1_006
"242",7_00000000000000000489,"2021",76.1617565546076,102.719858971194,0.0867727219330383,est1_006
"243",7_0000000000000000048a,"2022",76.2173798505979,102.716968928132,0.0171144023607862,est1_006
"244",7_0000000000000000048b,"2024",76.1433145324515,102.722532371507,0.0103222919985355,est1_006
"245",7_0000000000000000048c,"2021",76.1285488779195,102.715638271492,0.078364151414936,est1_006
"246",7_0000000000000000048d,"2023",76.1324598952011,102.727413242751,0.0154969036053798,est1_006
"247",7_0000000000000000048e,"2022",76.1530511282104,102.730073475285,0.0902640365647984,est1_006
"248",7_0000000000000000048f,"2021",76.1195108358242,102.729185398361,0.073245110833229,est1_006
"249",7_00000000000000000490,"2021",76.1577395974588,102.744010355501,0.111717588599899,est1_006
"250",7_00000000000000000491,"2021",76.1375894202346,102.735944574585,0.0877806233519042,est1_006
"251",7_00000000000000000492,"2021",76.1762144932372,102.744249910912,0.105568814963214,est1_006
"252",7_00000000000000000493,"2022",76.1477148262501,102.73881899869,0.0773990770590155,est1_006
"253",7_00000000000000000494,"2022",76.1296350595269,102.747163555759,0.0129158384962124,est1_006
"254",7_00000000000000000495,"2022",76.1766062072247,102.744753053818,0.105568814963214,est1_006
"255",7_00000000000000000496,"2022",76.1537878837409,102.755338941687,0.015474008296448,est1_006
"256",7_00000000000000000497,"2022",76.1338372929848,102.750739461343,0.0103299312728216,est1_006
"257",7_00000000000000000498,"2021",76.1652885130369,102.758941382652,0.335822628339563,est1_006
"258",7_00000000000000000499,"2023",76.1936070486826,102.751727609906,0.0128580882140487,est1_006
"259",7_0000000000000000049a,"2024",76.1380818350634,102.764079487755,0.0137689237697336,est1_006
"260",7_0000000000000000049b,"2023",76.1074788580715,102.770932701127,0.0163863960334581,est1_006
"261",7_0000000000000000049c,"2021",76.1189647242134,102.769978986045,0.01637277352146,est1_006
"262",7_0000000000000000049d,"2021",76.1674212761744,102.761796947176,0.232737174593905,est1_006
"263",7_0000000000000000049e,"2022",76.1636687982133,102.764137456298,0.169225748011138,est1_006
"264",7_0000000000000000049f,"2021",76.1719715080416,102.775711011909,0.0326229863111207,est1_006
"265",7_000000000000000004a0,"2022",76.193778120653,102.776374739387,0.0299998169234607,est1_006
"266",7_000000000000000004a1,"2023",76.1099333219128,102.783398074113,0.0163830788351422,est1_006
"267",7_000000000000000004a2,"2024",76.1301868627418,102.789375280553,0.00947159062746295,est1_006
"268",7_000000000000000004a3,"2021",76.1163111104763,102.797537430337,0.0991178080388976,est1_006
"269",7_000000000000000004a4,"2021",76.1134168320957,102.805392765714,0.034482031711741,est1_006
"270",7_000000000000000004a5,"2018",76.1155215830582,102.799984242794,0.0991178080388976,est1_006
"271",7_000000000000000004a6,"2019",76.1921003400268,102.80073097371,0.0548657078612173,est1_006
"272",7_000000000000000004a7,"2016",76.1194821995922,102.804557265316,0.0370533129867228,est1_006
"273",7_000000000000000004a8,"2021",76.1326079447072,102.803992450543,0.200588448765498,est1_006
"274",7_000000000000000004a9,"2021",76.1872532219022,102.820162248895,0.0523125057738763,est1_006
"275",7_000000000000000004aa,"2016",76.12337305971,102.823669835647,0.0318740704275902,est1_006
"276",7_000000000000000004ab,"2022",76.1635002497084,102.82421598464,0.0180399578189031,est1_006
"277",7_000000000000000004ac,"2024",76.2079483367887,102.832935388738,0.00941972124369586,est1_006
"278",7_000000000000000004ad,"2020",76.1425574727578,102.825207406894,0.228838902789307,est1_006
"279",7_000000000000000004ae,"2022",76.163500899717,102.836933750675,0.0197572107605191,est1_006
"280",7_000000000000000004af,"2021",76.1879174924124,102.833358776371,0.119199492491478,est1_006
"281",7_000000000000000004b0,"2022",76.160151878255,102.840630614481,0.0154649057115965,est1_006
"282",7_000000000000000004b1,"2016",76.1236585302457,102.847915793331,0.0120603669239951,est1_006
"283",7_000000000000000004b2,"2018",76.1262136076609,102.842948757883,0.0861258198048353,est1_006
"284",7_000000000000000004b3,"2022",76.22281634635,102.856473921353,0.0256625379442908,est1_006
"285",7_000000000000000004b4,"2022",76.22281634635,102.856473921353,0.0256625379442908,est1_006
"286",7_000000000000000004b5,"2022",76.1335867697377,102.867768541113,0.0180776233255503,est1_006
"287",7_000000000000000004b6,"2023",76.185996384436,102.86986792889,0.0145804055335126,est1_006
"288",7_000000000000000004b7,"2022",76.1893814456873,102.874024362609,0.0531616103176903,est1_006
"289",7_000000000000000004b8,"2022",76.147384141571,102.876461057634,0.016340269541578,est1_006
"290",7_000000000000000004b9,"2022",76.1913379102015,102.883946861604,0.0917342688323783,est1_006
"291",7_000000000000000004ba,"2021",76.1910306855807,102.883959557089,0.0917342688323783,est1_006
"292",7_000000000000000004bb,"2022",76.1901595106523,102.893268932064,0.0188621588456792,est1_006
"293",7_000000000000000004bc,"2024",76.1915336104121,102.899377938731,0.00943037458479191,est1_006
"294",7_000000000000000004bd,"2022",76.1935542380746,102.905468324306,0.0540053958625861,est1_006
"295",7_000000000000000004be,"2024",76.2178746956228,102.905743831585,0.0102681532193772,est1_006
"296",7_000000000000000004bf,"2023",76.1873952242137,102.92046174044,0.0102909726642674,est1_006
"297",7_000000000000000004c0,"2022",76.2084946167405,102.926694750245,0.0239753960611633,est1_006
"298",7_000000000000000004c1,"2021",76.2237769680111,102.920458556933,1.10505618335448,est1_006
"299",7_000000000000000004c2,"2024",76.2319333188132,102.933456792003,0.0119683097833783,est1_006
"300",7_000000000000000004c3,"2021",76.2373204531348,102.933616605298,0.0187991216384411,est1_006
"301",7_000000000000000004c4,"2021",76.2155806627459,102.933712994654,0.132659213200232,est1_006
