system:index,B11,B12,B2,B3,B4,B8,B8A,latitude,longitude,ndvi,ndwi,slump,.geo
00000000000000001db6,2344,1370,1287,1093,1025,2005,2278,75.33798826041681,100.32185433906135,0.32343236,0.29438347,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001db8,2253,1286,1254,1048,966,1851,2118,75.33798826041681,100.32185433906135,0.314164,0.27699205,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dbf,2224,1341,1200,995,947,1912,2154,75.33798826041681,100.32185433906135,0.3375306,0.31544548,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dc2,2350,1431,1219,1015,983,1914,2235,75.33798826041681,100.32185433906135,0.32136694,0.3069307,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dcd,2256,1355,1177,952,942,1761,2023,75.33798826041681,100.32185433906135,0.30299667,0.29819387,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dd5,2340,1409,1257,1036,1029,1854,2100,75.33798826041681,100.32185433906135,0.28616026,0.283045,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dde,775,415,1119,785,644,782,898,75.33798826041681,100.32185433906135,0.09677419,-0.0019144863,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001de0,2223,1380,1281,1030,1030,1737,1988,75.33798826041681,100.32185433906135,0.25551137,0.25551137,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005466,2346,1967,1509,1322,1357,1664,1858,75.83532517821078,105.52808223311314,0.10162198,0.1145345,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fe8,2154,1233,1101,851,777,1187,1427,77.21263447519493,102.99987003603249,0.20875764,0.16486752,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ff6,1743,1219,1382,1075,967,1165,1464,77.21263447519493,102.99987003603249,0.09287054,0.04017857,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ff9,2068,1685,1592,1299,1233,1393,1724,77.21263447519493,102.99987003603249,0.060929168,0.034918275,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002000,1870,1028,1132,856,776,1250,1568,77.21263447519493,102.99987003603249,0.23395854,0.18708453,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002013,2110,1225,1116,840,772,1223,1464,77.21263447519493,102.99987003603249,0.22606516,0.18565196,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000203c,2085,1180,1106,822,761,1162,1420,77.21263447519493,102.99987003603249,0.20852834,0.17137097,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003473,1702,847,1108,925,756,1781,2178,76.19679328690627,102.31538018792433,0.4040205,0.31633407,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003529,2273,1205,1158,996,866,2172,2538,76.19679328690627,102.31538018792433,0.42988807,0.37121212,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000020f2,1719,1044,1160,935,872,1411,1620,76.95629413293548,102.67370017127608,0.23609287,0.20289855,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001033,2284,1069,1075,957,782,2669,3185,74.41368349855327,98.76276532853244,0.54679805,0.47214562,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001050,2472,1233,1119,1005,857,2963,3468,74.41368349855327,98.76276532853244,0.55130893,0.49344757,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001055,2266,1130,1323,1126,971,2808,3244,74.41368349855327,98.76276532853244,0.48610744,0.42755464,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004732,2602,1313,1171,992,914,2286,2652,74.16945407475501,101.90142845982982,0.42875,0.3947529,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000473b,2564,1301,1138,975,902,2273,2661,74.16945407475501,101.90142845982982,0.43181103,0.39963055,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004745,2570,1243,1074,941,864,2244,2616,74.16945407475501,101.90142845982982,0.44401544,0.40910518,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004763,2454,1262,1197,997,931,2275,2567,74.16945407475501,101.90142845982982,0.41921398,0.3905868,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004783,2518,1311,1107,925,906,2166,2477,74.16945407475501,101.90142845982982,0.41015625,0.40148818,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000478b,2698,1392,1143,971,975,2263,2645,74.16945407475501,101.90142845982982,0.3977764,0.39950526,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004795,2555,1292,1073,898,941,2099,2480,74.16945407475501,101.90142845982982,0.38092107,0.40073407,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b7a,2557,1555,1154,1022,903,2302,2672,74.36364792563256,97.99266074019812,0.43650547,0.38507822,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b8a,3254,2604,1915,1754,1788,2817,3115,74.36364792563256,97.99266074019812,0.22345276,0.23255305,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b8c,2296,1408,1269,1098,1019,2292,2607,74.36364792563256,97.99266074019812,0.38447598,0.3522124,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b93,2253,1759,2029,1718,1655,2128,2213,74.36364792563256,97.99266074019812,0.12503304,0.10660426,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b9c,2547,1550,1173,1031,1002,2412,2721,74.36364792563256,97.99266074019812,0.41300526,0.40110368,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba4,2608,1589,1195,1045,1046,2488,2805,74.36364792563256,97.99266074019812,0.40803623,0.40843475,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b,2123,1649,1246,943,836,940,1058,75.59301762696653,96.90388203597823,0.058558557,-0.0015932024,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000126,1994,1593,1087,813,738,812,970,75.59301762696653,96.90388203597823,0.047741935,-6.153846E-4,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000138,1829,1410,1094,835,722,842,979,75.59301762696653,96.90388203597823,0.07672634,0.0041741203,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143,2002,1612,1323,1004,874,981,1140,75.59301762696653,96.90388203597823,0.05768194,-0.011586902,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000149,2002,1612,1323,1004,874,981,1140,75.59301762696653,96.90388203597823,0.05768194,-0.011586902,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000159,2052,1654,1140,862,742,835,985,75.59301762696653,96.90388203597823,0.05897273,-0.01591043,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000169,2013,1653,1125,839,752,814,938,75.59301762696653,96.90388203597823,0.039591316,-0.015124017,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b,2142,1608,1226,938,844,1009,1149,75.59301762696653,96.90388203597823,0.089044794,0.03646636,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b,1976,1619,1125,838,737,792,877,75.59301762696653,96.90388203597823,0.035971224,-0.028220858,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000197,2123,1712,1237,947,852,932,1081,75.59301762696653,96.90388203597823,0.044843048,-0.007982969,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7,2018,1649,1291,977,841,912,1034,75.59301762696653,96.90388203597823,0.040501997,-0.03440974,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105,2128,1661,1252,949,845,970,1055,75.59305775887601,96.90404702271721,0.06887052,0.0109431995,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011d,2012,1609,1097,821,745,841,966,75.59305775887601,96.90404702271721,0.060529634,0.012033694,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,1842,1416,1092,831,726,895,977,75.59305775887601,96.90404702271721,0.10425663,0.037079953,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000140,2022,1633,1324,1013,878,1003,1138,75.59305775887601,96.90404702271721,0.066454016,-0.0049603176,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e,2064,1669,1144,871,756,881,987,75.59305775887601,96.90404702271721,0.07635919,0.0057077627,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000150,2064,1669,1144,871,756,881,987,75.59305775887601,96.90404702271721,0.07635919,0.0057077627,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000160,2050,1666,1138,847,755,850,935,75.59305775887601,96.90404702271721,0.05919003,0.0017678256,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172,2175,1622,1231,944,866,1047,1174,75.59305775887601,96.90404702271721,0.09461579,0.051732797,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182,1988,1641,1125,846,742,829,907,75.59305775887601,96.90404702271721,0.05537874,-0.0101492535,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000193,2137,1729,1245,950,864,970,1087,75.59305775887601,96.90404702271721,0.057797164,0.010416667,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f,2044,1667,1299,978,856,951,1054,75.59305775887601,96.90404702271721,0.052573327,-0.01399689,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f05,2108,1106,1295,1089,1065,2252,2628,77.0379090595167,103.21458021085698,0.35785347,0.34809938,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f23,1958,1074,1255,1057,1050,2293,2591,77.0379090595167,103.21458021085698,0.37182173,0.36895522,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f2c,868,462,1064,772,670,1185,1325,77.0379090595167,103.21458021085698,0.27762803,0.21103731,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f49,1985,1073,1262,1059,1059,2164,2503,77.0379090595167,103.21458021085698,0.34284827,0.34284827,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d2b,2137,1226,1142,929,921,1696,2042,75.02452237456167,100.78170805340005,0.2961406,0.29219046,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ac3,2670,1297,1062,967,907,2773,3147,74.43493557417399,105.2261966326938,0.50706524,0.48288772,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005add,2636,1333,1107,975,931,2872,3257,74.43493557417399,105.2261966326938,0.5103865,0.49311152,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005aff,2683,1335,1073,913,930,2513,2955,74.43493557417399,105.2261966326938,0.45977345,0.46701694,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005b0d,2869,1417,1114,949,1005,2625,3109,74.43493557417399,105.2261966326938,0.446281,0.46894237,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005b0f,2869,1417,1114,949,1005,2626,3110,74.43493557417399,105.2261966326938,0.44643348,0.4690909,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003e55,2923,1524,1276,1120,1131,2685,3168,76.50832838200526,103.52981190072927,0.4072327,0.41130093,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003e69,2889,1528,1268,1112,1104,2574,3050,76.50832838200526,103.52981190072927,0.39967373,0.39663592,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003e8c,2953,1514,1274,1115,1117,2664,3218,76.50832838200526,103.52981190072927,0.40915102,0.4098968,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003eb4,2822,1458,1196,1048,1079,2647,3134,76.50832838200526,103.52981190072927,0.4208266,0.43274695,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003ebb,2822,1458,1195,1048,1079,2646,3134,76.50832838200526,103.52981190072927,0.42067114,0.4325934,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003ed0,2631,1419,1164,1005,1072,2514,3002,76.50832838200526,103.52981190072927,0.40211934,0.428815,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003ef8,1854,988,1090,890,885,1742,2039,76.50832838200526,103.52981190072927,0.32622764,0.3237082,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003f22,2826,1465,1201,1025,1131,2458,2932,76.50832838200526,103.52981190072927,0.36974087,0.41142693,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003f34,2595,1347,1146,978,1077,2176,2649,76.50832838200526,103.52981190072927,0.337842,0.37983513,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bac,1143,910,1109,841,699,784,852,74.24588752591211,97.4089019848873,0.05731625,-0.035076924,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000baf,1185,903,1105,854,720,804,884,74.24588752591211,97.4089019848873,0.05511811,-0.030156815,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000498d,2347,1699,1281,1085,1044,1378,1664,76.29035860431073,104.70157893465485,0.13790256,0.11896062,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000049d4,2268,1593,1264,1053,1010,1315,1572,76.29035860431073,104.70157893465485,0.13118279,0.11064189,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005190,3166,2733,1665,1623,1806,2159,2403,75.8005932401055,104.7916483168334,0.08902901,0.14172396,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000128a,2607,1331,1176,1045,939,2719,3167,75.25733204056208,99.9926121536791,0.4866047,0.44473964,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012a4,2672,1330,1182,1046,939,2831,3395,75.25733204056208,99.9926121536791,0.50185674,0.46040753,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004714,2392,1261,1306,1107,1086,2356,2916,74.52260150088475,102.16059587215713,0.36897153,0.36066994,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a2b,1016,573,1015,724,592,983,1152,76.22259810470256,100.88581468569485,0.24825397,0.15172818,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a44,2705,1449,1221,1011,1031,2159,2502,76.22259810470256,100.88581468569485,0.353605,0.3621451,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ed,2713,2047,1861,1568,1500,2071,2132,75.57761143282688,97.58507214930682,0.15989919,0.13822478,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fd,2284,1435,1204,936,840,1415,1645,75.57761143282688,97.58507214930682,0.2549889,0.20374309,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b7d,2132,1049,1091,942,792,2272,2663,74.34267231427717,97.73302066315911,0.4830287,0.41381457,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba8,2109,1064,1092,924,900,2009,2457,74.34267231427717,97.73302066315911,0.38123065,0.3699284,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003dc1,2588,1359,1177,1030,973,2345,2696,76.81696952052057,104.26565275656891,0.4135021,0.38962963,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fdb,2108,1459,1492,1348,1331,1555,1819,76.48058385525073,105.12741416705681,0.07761608,0.07130554,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fe1,2183,1556,1500,1357,1337,1607,1859,76.48058385525073,105.12741416705681,0.09171195,0.08434548,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005037,2080,1537,1497,1332,1317,1560,1719,76.48058385525073,105.12741416705681,0.084462985,0.07883818,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005044,2095,1483,1464,1302,1316,1534,1769,76.48058385525073,105.12741416705681,0.07649123,0.08180536,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005060,2124,1497,1473,1314,1333,1495,1750,76.48058385525073,105.12741416705681,0.0572843,0.06443574,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000506d,317,193,1068,717,520,406,441,76.48058385525073,105.12741416705681,-0.12311015,-0.27693677,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001145,1845,980,1091,861,744,1667,2004,76.01795212095571,100.01761433328578,0.3828287,0.31882912,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001183,2236,1045,1140,998,805,2577,3116,75.7851335367532,99.9399903021474,0.52395034,0.44167832,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001191,2174,1155,1319,1127,986,2560,2953,75.7851335367532,99.9399903021474,0.44388044,0.38866287,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a3,2378,1181,1119,992,821,2597,3105,75.7851335367532,99.9399903021474,0.5196021,0.4471998,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a9,2257,1127,1106,960,837,2493,2951,75.7851335367532,99.9399903021474,0.4972973,0.44396177,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011b0,2270,1123,1179,1009,916,2398,2925,75.7851335367532,99.9399903021474,0.4471937,0.40769005,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011c1,2207,1127,1089,927,876,2190,2597,75.7851335367532,99.9399903021474,0.42857143,0.4051973,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011c7,2532,1302,1254,1055,1015,2384,2941,75.7851335367532,99.9399903021474,0.4027655,0.38644955,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e71,2296,1105,1098,978,869,2770,3266,74.89261770629969,100.00838399410516,0.52239627,0.47812167,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e,2664,1450,1306,1113,1107,2122,2534,75.60911498176948,96.66786181721933,0.3143388,0.3119011,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000127,2576,1384,1162,1003,1027,2003,2384,75.60911498176948,96.66786181721933,0.3221122,0.332668,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137,2290,1266,1175,986,1011,2068,2433,75.60911498176948,96.66786181721933,0.34329328,0.35428944,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014a,2420,1358,1399,1164,1135,2064,2438,75.60911498176948,96.66786181721933,0.29040325,0.2788104,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158,2560,1382,1207,1016,1028,2010,2363,75.60911498176948,96.66786181721933,0.32323897,0.32848644,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a,2523,1382,1204,1008,1039,1966,2325,75.60911498176948,96.66786181721933,0.30848587,0.32212508,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c,2587,1346,1240,1039,1048,2012,2397,75.60911498176948,96.66786181721933,0.3150327,0.31891182,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c,2542,1378,1199,1013,1041,1961,2359,75.60911498176948,96.66786181721933,0.30646235,0.3187626,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198,2540,1378,1309,1111,1137,2085,2439,75.60911498176948,96.66786181721933,0.29422718,0.30475596,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090b,2495,1235,1089,957,875,2349,2766,75.61317722282917,98.25021841704515,0.45719603,0.42105263,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093d,2652,1329,1119,1009,952,2528,2975,75.61317722282917,98.25021841704515,0.45287356,0.42946,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000053d5,2603,1411,1355,1140,1210,2343,2793,74.15605893519044,102.87404758160743,0.31888545,0.3453919,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f5f,2409,1619,1229,1002,969,1456,1720,76.69144136676502,103.34996297794065,0.20082474,0.184703,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002faf,2267,1503,1196,968,939,1381,1656,76.69144136676502,103.34996297794065,0.19051725,0.1758195,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010ca,2904,2454,2085,1898,1967,1990,2113,78.40654986405296,102.59906819694457,0.0058124843,0.023662552,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000044a8,2316,1576,1163,898,826,1202,1341,75.11834631982722,102.61641410004248,0.18540435,0.1447619,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000044c9,2056,1389,1114,827,752,1024,1197,75.11834631982722,102.61641410004248,0.15315315,0.10642896,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001023,29,12,1023,725,364,168,151,74.46382163079822,98.65264782801758,-0.36842105,-0.6237402,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012fa,2721,2217,1541,1422,1490,1847,2118,75.11014603298993,99.39936443132656,0.10698232,0.13000917,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001309,2512,1983,1558,1407,1437,1723,2003,75.11014603298993,99.39936443132656,0.09050633,0.10095847,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003584,2327,1259,1136,978,937,2372,2817,76.22163493887501,102.59905927874246,0.43366575,0.4161194,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000105e,2080,1259,1161,957,929,1675,1945,74.30861815953199,98.38568590704882,0.28648233,0.27279636,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c40,2509,1266,1139,994,911,2288,2694,75.94674027713218,99.59969846435473,0.430447,0.3942718,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002040,1656,901,1320,1101,1129,2201,2612,77.36082823960515,102.57222440860284,0.3219219,0.33313143,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003e03,1342,884,1265,1052,1036,1353,1542,76.68785624951805,103.55705254906476,0.1326915,0.12515593,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003e24,1393,969,1225,1023,1005,1370,1584,76.68785624951805,103.55705254906476,0.15368421,0.14500627,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000521d,2432,1484,1176,987,970,1863,2161,75.46120214072562,104.08229452125121,0.31521356,0.30736843,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001de9,2588,1337,1250,1099,1034,2369,2797,75.29082880767557,100.29124261032945,0.3923009,0.3662053,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001df5,2540,1348,1187,1053,1008,2467,2784,75.29082880767557,100.29124261032945,0.4198561,0.40170455,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e00,2636,1371,1175,1019,1024,2327,2703,75.29082880767557,100.29124261032945,0.38883916,0.39091453,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e08,2675,1415,1252,1076,1104,2367,2716,75.29082880767557,100.29124261032945,0.36387208,0.3749637,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e13,2580,1412,1303,1077,1151,2194,2596,75.29082880767557,100.29124261032945,0.31180868,0.3414858,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c31,1584,845,1096,862,738,1650,2019,76.02666520441414,99.67540508204013,0.38190955,0.31369427,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c61,1098,701,1287,992,836,1468,1514,76.02666520441414,99.67540508204013,0.27430555,0.19349593,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a6a,2558,1424,1114,956,1059,2525,2986,75.17354999086888,101.62841999783258,0.40904018,0.45073256,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000020eb,2202,1162,1350,1151,1161,2580,2861,76.95209365974314,102.90790553590622,0.37931034,0.38300723,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000432e,2245,1273,1211,1028,1001,2031,2384,75.69663375814545,102.846731128554,0.33970976,0.32788494,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004357,951,607,1133,844,710,998,1212,75.69663375814545,102.846731128554,0.16861826,0.083604775,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043a5,2071,1207,1197,988,981,1994,2327,75.69663375814545,102.846731128554,0.3405042,0.3373575,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,2545,1342,1102,978,960,2424,2791,74.32542451140242,96.3130556054977,0.4326241,0.4250441,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cc,2556,1344,1148,1008,987,2422,2856,74.32542451140242,96.3130556054977,0.42094457,0.4122449,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f7,2479,1357,1288,1094,1096,2440,2760,74.32542451140242,96.3130556054977,0.3800905,0.38087153,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fe,2627,1435,1147,1008,1025,2451,2828,74.32542451140242,96.3130556054977,0.41024166,0.41717258,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000408,2480,1397,1105,974,1009,2423,2752,74.32542451140242,96.3130556054977,0.41200465,0.42655283,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a,1751,1070,943,851,939,1674,2086,74.32542451140242,96.3130556054977,0.28128588,0.32594058,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000425,2779,1537,1357,1133,1238,2223,2643,74.32542451140242,96.3130556054977,0.28459984,0.32479143,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004a9c,1845,1335,1264,1037,1002,1417,1586,75.844854277162,103.99970305153929,0.1715585,0.15484923,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005263,2797,1437,1145,1026,1022,2449,2877,74.94948908113533,103.52170079591306,0.4111207,0.4094964,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000422e,2838,1573,1189,1022,1058,2276,2687,75.9273521057518,103.34942342671317,0.36532694,0.38023046,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005320,1923,902,1183,1000,806,2835,3226,74.53478822406382,103.41017867856637,0.5572645,0.4784876,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002919,2008,1563,1395,1226,1229,1642,1837,75.80697421371298,101.38934083575103,0.14385232,0.14504881,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010a0,100,79,5471,5157,5155,3778,3849,78.4947330464859,102.24303127333218,-0.15414754,-0.15433688,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026db,2280,1277,1283,1075,1108,2053,2552,76.3042130312838,102.12947580590514,0.29895604,0.31265986,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7a,3020,1478,1249,1106,1034,2571,3045,74.77227102796823,98.40838719051193,0.4263523,0.39842263,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f80,3241,1608,1252,1130,1084,2764,3313,74.77227102796823,98.40838719051193,0.43659043,0.41961992,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f86,3241,1608,1252,1130,1084,2764,3313,74.77227102796823,98.40838719051193,0.43659043,0.41961992,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8f,3278,1688,1251,1108,1099,2803,3330,74.77227102796823,98.40838719051193,0.43669912,0.433393,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f9b,2446,1304,1367,1121,1059,2254,2746,74.77227102796823,98.40838719051193,0.36070028,0.3357037,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
